zm_r,vb
0.86258882,0
0.248831366,0
1.452782404,0
1.027370423,0
0.820893854,0
0.251001181,0
0.386411809,0
0.549048073,0
0.657575213,0
1.020731777,0
0.096321107,0
1.419165737,0
0.913530885,0
0.980264891,0
0.376412934,0
0.987143895,0
0.502738425,0
0.843445711,0
0.176152338,0
0.631829556,0
0.493765834,0
0.223892139,0
0.559350859,0
0.947164849,0
1.227591411,0
1.516124381,0
0.480968177,0
0.552017396,0
0.572962185,0
0.54598646,0
0.521720881,0
0.987107955,0
1.27040574,0
0.5896941,0
0.277550282,0
1.164152041,0
0.484384984,0
0.820891657,0
0.29260103,0
1.031869866,0
0.929638669,0
0.872424445,0
1.044929897,0
0.521388202,0
0.634537998,0
0.607705176,0
0.461786167,0
0.453346805,0
0.930810139,0
0.142550538,0
0.785029115,0
0.325669013,0
0.411281313,0
0.461107502,0
0.220803928,0
0.575770579,0
0.485672433,0
0.505588094,0
0.453786066,0
1.151000777,0
0.545473775,0
0.676888645,0
0.605425595,0
0.802601024,0
0.260046018,0
0.502292245,0
0.703007221,0
0.786259254,0
0.941540913,0
0.688095486,0
0.833008631,0
0.521948563,0
0.507813899,0
1.276677567,0
0.942671713,0
0.541203507,0
0.728527249,0
0.558387833,0
1.112873351,0
0.968101796,0
0.307783322,0
1.386342509,0
1.68198674,0
0.793166111,0
1.366566411,0
0.498930308,0
1.201747397,0
0.636051049,0
0.388440871,0
0.696008232,0
0.650994912,0
0.461746889,0
0.500506734,0
1.379822955,0
0.816890793,0
1.081693471,0
0.962670616,0
0.524650474,0
0.67123784,0
0.730045755,0
0.296519338,0
0.551702991,0
1.285358064,0
1.78176975,0
0.579422352,0
1.221980427,0
0.712192752,0
0.590857799,0
0.61968986,0
0.91929509,0
0.63047917,0
1.015840815,0
0.475786859,0
0.771966757,0
0.81930663,0
0.106912551,0
1.503527984,0
0.844670348,0
0.399313673,0
0.568240213,0
0.581136535,0
0.603972735,0
0.625656114,0
1.442851543,0
1.047324391,0
0.906795821,0
0.776241158,0
1.203356122,0
1.097453004,0
0.953552531,0
0.66907725,0
0.372527669,0
0.590090894,0
1.638786538,0
0.130540298,0
0.459682214,0
0.815823361,0
0.63064782,0
0.621282576,0
0.632730482,0
0.654364654,0
0.169956339,0
0.406997574,0
0.637909781,0
1.249881001,0
0.574404304,0
0.996895998,0
0.71288973,0
0.379402564,0
0.477388275,0
0.61662926,0
0.973550418,0
0.568073804,0
1.026865464,0
0.60443914,0
0.832678699,0
1.454106573,0
1.073845393,0
0.790856163,0
0.257589675,0
0.375240789,0
0.300331618,0
0.339565518,0
0.588826882,0
0.977259081,0
0.692656216,0
0.928038104,0
0.289881935,0
1.702351789,0
1.16089588,0
0.735779867,0
0.784184816,0
0.90747896,0
0.893398218,0
0.589214458,0
0.520710824,0
0.770929084,0
0.87078469,0
0.241002166,0
0.858470905,0
0.653917186,0
0.428332218,0
0.312865014,0
0.820885068,0
1.018255766,0
1.176823413,0
0.340278942,0
0.571894028,0
1.915175341,0
0.333299385,0
0.742769576,0
0.83924355,0
0.692134192,0
0.442934421,0
0.361613571,0
0.977416823,0
0.892217021,0
1.77012354,0
0.624855318,0
0.916106655,0
0.66421613,0
0.249217186,0
0.638599361,0
0.633536636,0
0.534294097,0
0.525729606,0
0.439275863,0
0.665427519,0
1.368453782,0
0.63789988,0
0.819047415,0
1.107397599,0
0.665416285,0
0.539942497,0
0.764870164,0
1.100753655,0
0.786047908,0
0.409286271,0
0.574603639,0
0.523736959,0
0.376412934,0
1.055538073,0
1.033595323,0
1.418608243,0
0.972350997,0
0.810840032,0
1.626479079,0
0.408177439,0
0.621772176,0
0.468498871,0
1.558261761,0
0.748810287,0
0.99365718,0
0.852501338,0
0.728455527,0
0.357589264,0
0.249894154,0
1.667634418,0
1.206916559,0
0.117326164,0
0.5969041,0
1.146430424,0
0.591030064,0
0.568782352,0
0.932905448,0
0.642187775,0
0.438969628,0
0.151769818,0
1.645865521,0
0.838243354,0
0.978109792,0
0.447816881,0
2.286013818,0
0.60439055,0
0.936189506,0
2.036296721,0
0.344473192,0
1.839918515,0
0.931204995,0
0.536332799,1
0.635248183,1
2.354071785,1
2.503483891,1
1.255093504,1
1.999434508,1
1.489675606,1
1.004560977,1
1.135305278,1
0.400412303,1
0.952280088,1
2.044623895,1
1.290584226,1
1.628011029,1
1.357998291,1
1.506935596,1
0.880858421,1
1.22334137,1
1.136319304,1
1.230091094,1
0.831846426,1
1.652793963,1
1.648895351,1
0.359538418,1
1.806553884,1
1.247862811,1
2.55966788,1
1.489470299,1
1.327469932,1
0.840315391,1
0.784454256,1
1.240811488,1
1.116448351,1
0.856535875,1
2.320886003,1
1.979675235,1
1.279365457,1
1.492892352,1
1.338512178,1
1.976399764,1
1.502960604,1
0.820290037,1
1.176823413,1
1.79216892,1
2.405147279,1
3.130876966,1
1.213611793,1
0.862759174,1
1.629900246,1
1.440517419,1
0.590813491,1
0.663011068,1
1.821737402,1
1.05469991,1
2.088379977,1
1.518435105,1
1.450577039,1
1.458463044,1
0.934593636,1
3.059880495,1
2.012558476,1
1.000178652,1
0.708940872,1
0.806551481,1
0.988717462,1
1.197380629,1
1.006511674,1
2.380238638,1
1.802345505,1
0.955343064,1
1.515993353,1
0.9923433,1
2.286050507,1
1.11534141,1
0.63395897,1
0.830654938,1
0.754342172,1
0.308169724,1
2.630917842,1
0.285766215,1
2.381392352,1
1.459276413,1
0.552017396,1
2.390302832,1
0.927042808,1
0.41334403,1
1.57515968,1
1.373262557,1
0.55039464,1
1.203527455,1
0.448024885,1
1.258629467,1
0.933315934,1
0.758538964,1
0.545372205,1
1.300651953,1
0.480435289,1
0.499396151,1
0.555366335,0
0.727814572,0
0.774888885,0
0.736182209,0
1.216268783,0
0.640396794,0
0.656142956,0
1.116076603,0
0.265723775,0
1.43140289,0
0.430712753,0
1.110592099,0
1.186470621,0
0.768681709,0
0.725832614,0
0.675248788,0
0.816565259,0
0.555065325,0
1.320427109,0
0.945688029,0
0.615334354,0
0.94919399,0
0.145608046,0
0.962951061,0
1.085060901,0
0.323087604,0
1.03602682,0
0.68250566,0
1.103651218,0
1.107240226,0
0.707861597,0
0.862619684,0
0.413978712,0
1.235789132,0
0.315083171,0
0.536786821,0
0.584052849,0
0.575854392,0
0.535294867,0
0.347902413,0
0.757286343,0
1.069748244,0
0.438969628,0
0.799072967,0
1.799728385,0
0.794776038,0
0.724154493,0
0.446500825,0
0.957473854,0
0.834785097,0
1.154443139,0
0.903008049,0
1.272403957,0
0.227970728,0
0.536410573,0
0.344963287,0
0.52386465,0
0.412813214,0
0.658101538,0
0.762234418,0
0.941200406,0
1.928316874,0
0.289984675,0
1.130422282,0
0.696314786,0
0.575612975,0
0.760042488,0
0.23240219,0
1.336550897,0
0.720445796,0
1.153336774,0
0.892923298,0
1.447418673,0
0.815355678,0
0.922697679,0
0.879496538,0
0.323771996,0
0.762724886,0
1.604632512,0
0.579332455,0
0.690196552,0
1.317484245,0
0.834538859,0
0.725326446,0
0.328071394,0
0.719336104,0
1.077809575,0
0.798941659,0
0.503634498,0
0.776431771,0
0.70036235,0
1.436018663,0
0.53347104,0
0.865872708,0
0.707395747,0
1.651432034,0
0.817426922,0
0.798173053,0
0.552831936,0
0.705954911,0
0.54390942,0
1.460774019,0
1.662795633,0
0.530360729,0
0.556736702,0
0.379878511,0
0.492387199,0
0.439296052,0
0.318732444,0
0.515150061,0
0.571130373,0
1.488176969,0
1.099689608,0
0.427194071,0
0.358189856,0
0.886429102,0
1.343984788,0
0.897085634,0
1.031240045,0
0.845290039,0
1.188258886,0
1.426600924,0
0.645662936,0
0.88458299,0
0.652201461,0
0.231111626,0
1.054972434,0
0.652038385,0
1.130792036,0
0.524785882,0
1.029382674,0
0.660948116,0
0.96719701,0
0.316472654,0
0.64693546,0
0.759967542,0
0.178089086,0
1.108510373,0
1.387591603,0
0.545169066,0
1.053418955,0
1.284675811,0
0.847762904,0
1.061120887,0
1.200524511,0
1.964951211,0
0.310339285,0
0.157604484,0
0.539395049,0
0.986510258,0
0.927157923,0
0.684702229,0
1.28858643,0
0.400406255,0
1.026598838,0
0.759163651,0
1.08443703,0
0.641410184,0
0.278057155,0
1.348038016,0
0.532715043,0
0.546494159,0
0.784056277,0
0.130540298,0
0.722230903,0
0.551359762,0
0.91943522,0
1.235446748,0
0.709035999,0
0.84438856,0
0.796983701,0
1.196320164,0
0.643701247,0
0.382907156,0
0.602353185,0
0.437252157,0
1.015714014,0
1.389305102,0
1.228317785,0
0.834333636,0
1.227022999,0
0.838683581,0
1.228904913,0
0.5259929,0
1.169115591,0
1.208469353,0
1.263081498,0
2.322916981,0
1.45037788,0
0.400412303,0
0.600076166,0
0.70478007,0
0.488033537,0
0.629456681,0
0.154645158,0
1.020888481,0
0.343115401,0
0.710285185,0
1.186054837,0
0.452382917,0
0.884755481,0
0.405260756,0
0.213058009,0
0.496521084,0
0.361613571,0
1.325727115,0
0.614647957,0
1.36744914,0
0.591116559,0
0.825011817,0
0.979353603,0
0.99299911,0
1.251281475,0
0.584114237,0
1.059014069,0
0.336233068,0
0.734367937,0
0.839111011,0
0.967040245,0
1.148992679,0
1.651406287,0
0.77798699,0
0.787093506,0
0.999539741,0
0.253005233,0
0.418464119,0
1.21633405,0
0.384855346,0
0.495394419,0
1.255346733,0
1.037415895,0
0.605754085,0
0.608018123,0
0.640034324,0
0.513989231,0
0.520635701,0
0.550283227,0
0.339013605,0
1.018255766,0
0.814099106,0
1.363157108,0
0.489481409,0
0.879835807,0
1.49116868,0
0.903520369,0
0.816890793,0
0.90167255,0
0.925816558,0
0.420504657,0
1.105700889,0
1.183754917,0
0.370450493,0
1.655849042,0
0.737162769,0
0.669944328,0
0.977389976,0
0.354796697,0
0.485305733,0
1.206916559,0
0.419933508,0
0.966723268,0
0.264149467,0
0.5896941,0
0.954348118,0
0.937472466,0
1.591359209,0
1.109092395,0
1.141802142,0
0.973071848,0
0.572263775,0
0.829874745,0
0.565243527,0
0.662042462,0
1.382740732,0
0.389497248,0
2.0617023,0
0.870546619,0
0.59182597,0
0.862619684,0
0.963480834,0
0.380081493,0
0.815862962,0
0.722437901,0
0.654938022,0
1.316526607,0
0.760283042,0
0.614610013,0
0.375027383,0
1.011549364,0
0.571130373,0
0.368141748,0
2.047766298,0
0.495982405,0
0.207945131,0
1.468022539,0
0.598201736,0
0.612836408,0
0.189667959,0
1.290554733,0
0.73353699,0
0.257589675,0
0.666622491,0
0.805682205,0
1.001589237,0
0.565473713,0
0.343717794,0
0.494120196,0
0.54455428,1
1.215042047,1
0.762923864,1
1.052916318,1
0.670609947,1
2.534918369,1
2.028099257,1
2.423387672,1
1.475903468,1
0.764974164,1
1.414078133,1
2.226876795,1
2.083819909,1
0.133349992,1
2.334659312,1
1.102724508,1
1.060816552,1
0.958826694,1
1.007239944,1
1.205288431,1
1.271726798,1
2.327796043,1
0.748945322,1
1.193341542,1
0.732814081,1
0.588742152,1
1.518237431,1
1.208645729,1
0.558078402,1
1.135078572,1
2.554013435,1
1.455521347,1
1.006468068,1
1.484599359,1
0.91745429,1
1.456635751,1
0.904359445,1
0.843769678,1
1.488696219,1
1.199923687,1
1.874526507,1
1.00074037,1
3.119293623,1
2.173627618,1
2.929035824,1
0.859657222,1
1.756158239,1
0.433477414,1
0.338702845,1
1.462375456,1
1.296853791,1
0.318013093,1
0.664981287,1
0.562598804,1
0.65355575,1
1.564732784,1
2.811251262,1
0.684903425,1
1.133254796,1
2.188693256,1
0.580539565,1
1.768429751,1
1.991502691,1
0.705991258,1
1.38897808,1
1.262594372,1
1.590725365,1
0.465492948,1
0.390014234,1
1.633305288,1
0.84413923,1
1.723802553,1
1.461617694,1
0.800028424,1
1.216490983,1
2.208801604,1
1.995709919,1
1.445869697,1
0.834201565,1
2.790854974,1
1.173372948,1
1.613858755,1
2.648798726,1
0.45785012,1
2.424698866,1
0.73802502,1
3.273897484,1
1.743330077,1
0.558032371,1
1.19997793,1
1.464311521,1
1.064836381,1
1.072860799,1
0.57242789,1
3.565615166,1
0.421733619,1
0.491887673,1
2.009099054,1
1.24639777,1
0.863753499,1
0.68890913,1
0.636806164,1
1.721548662,1
0.537031625,1
1.111780485,1
0.462506321,1
0.610538874,1
1.304022056,1
0.693533941,1
0.405215998,0
2.129698032,0
0.504220773,0
1.225900753,0
1.197770621,0
0.955992648,0
0.698895958,0
1.083096875,0
0.89845211,0
0.436176411,0
1.070383656,0
0.991670426,0
1.696219992,0
0.552017396,0
0.522562329,0
0.905869958,0
1.323026994,0
0.645748481,0
0.511727311,0
1.336903901,0
1.490996168,0
1.302962416,0
0.905511142,0
0.92309789,0
0.939038079,0
0.956299616,0
0.78856848,0
0.769418864,0
1.160060874,0
1.031412543,0
0.614897909,0
0.402387327,0
0.796232658,0
0.770173971,0
0.80712915,0
0.694519434,0
0.661233832,0
0.207438877,0
0.997164244,0
0.840459067,0
0.558203456,0
0.84218327,0
0.645259124,0
0.744440224,0
0.793507686,0
1.787062153,0
1.253506584,0
1.386296655,0
0.781625584,0
1.178213199,0
0.74943511,0
0.820290037,0
0.78798545,0
0.757947202,0
1.725504893,0
0.133872389,0
0.683718396,0
0.740642973,0
0.288750561,0
0.492387199,0
0.349586786,0
1.770870839,0
0.709816279,0
0.646096699,0
0.879169422,0
1.427800674,0
0.35860022,0
0.884473894,0
0.736331604,0
0.421033612,0
1.1578601,0
0.543927681,0
0.555884126,0
1.599796075,0
0.651448583,0
1.069398532,0
0.334987765,0
0.66232015,0
1.094268891,0
0.432946275,0
1.194996965,0
0.976090534,0
0.998601852,0
1.722470646,0
0.947169051,0
0.38870577,0
0.612078781,0
1.232299615,0
0.540774284,0
0.52236441,0
1.526944811,0
0.754146282,0
0.600970311,0
1.096540619,0
0.096321107,0
1.380120797,0
0.870538729,0
1.108098349,0
0.7243575,0
0.612182484,0
1.692834001,0
0.343255762,0
0.359538418,0
0.509321006,0
0.805917298,0
0.632534612,0
1.299309804,0
0.746876035,0
1.073518076,0
0.770508652,0
0.599832687,0
1.560904858,0
0.498696984,0
0.703494061,0
0.363131939,0
0.961383737,0
0.640589915,0
0.979459183,0
0.609250104,0
0.467724765,0
0.5984256,0
0.217748176,0
1.539609033,0
0.308212389,0
0.505429862,0
0.970321188,0
0.916463935,0
0.432881144,0
0.665072559,0
1.41750616,0
0.842629505,0
0.78288946,0
0.816528549,0
0.648753546,0
2.415974641,0
0.1316584,0
1.03772088,0
0.791313764,0
0.633025617,0
0.936842875,0
0.619556714,0
1.088155328,0
0.32198681,0
1.385623721,0
0.569304881,0
0.71577737,0
1.081234487,0
0.469449829,0
0.356144686,0
0.246567365,0
0.826481852,0
0.791470915,0
0.696578967,0
0.769780675,0
0.45399336,0
0.422134609,0
0.543646282,0
0.643914584,0
0.345215325,0
0.526752342,0
0.674717982,0
0.872922123,0
0.927480798,0
0.9270097,0
0.79183817,0
0.867562887,0
1.339882517,0
0.551888461,0
0.435649501,0
1.14621282,0
0.584267561,0
0.860385607,0
1.019543301,0
0.836013867,0
1.282115167,0
1.163661298,0
0.881564013,0
0.671505099,0
1.659422489,0
0.993744293,0
0.304817384,0
0.980591901,0
1.446978019,0
0.549473939,0
1.310879595,0
0.442963628,0
1.144565053,0
1.167834642,0
0.839111011,0
0.705954911,0
0.460901349,0
0.90900795,0
0.341512425,0
0.420483942,0
0.678745165,0
0.257729677,0
1.072230535,0
0.411577231,0
0.733355573,0
1.231163595,0
1.164579908,0
1.616635469,0
1.056940012,0
0.935249497,0
0.558552238,0
0.798722247,0
0.427374225,0
0.220803928,0
0.412276897,0
0.337729613,0
0.896810187,0
0.939888956,0
0.463373687,0
0.755178116,0
0.857817485,0
0.345417354,0
0.101715024,0
0.654272514,0
0.744130227,0
0.995149003,0
0.549789382,0
0.450865175,0
0.994361314,0
1.229722484,0
1.208469353,0
1.000928997,0
0.746885876,0
0.633689209,0
0.790283783,0
0.74146379,0
0.964603807,0
0.432809138,0
0.604340245,0
0.424380298,0
0.684903425,0
1.491821281,0
0.891153751,0
1.262937587,0
0.831811808,0
1.259771517,0
1.203192273,0
0.429410345,0
1.371977924,0
1.339389647,0
0.668623001,0
0.514400269,0
0.231111626,0
0.514378004,0
0.55771893,0
0.889828009,0
1.149593072,0
0.243419545,0
0.625256345,0
0.484384984,0
1.96394262,0
0.271542488,0
0.922146458,0
1.01853568,0
0.411486729,0
0.554693436,0
0.637170452,0
0.477674002,0
0.271933838,0
1.295062438,0
0.527917617,0
0.640473612,0
0.592050695,0
1.560260925,0
0.640040579,0
1.298418057,0
0.919939189,0
1.394669117,0
0.855575088,0
0.490959055,0
0.954253761,0
0.474953513,0
1.578705591,0
0.703758926,0
1.03719424,0
1.599150118,0
0.262608115,0
1.20433528,0
1.343720583,0
0.635634535,0
0.304945999,0
0.26919107,0
0.634663783,0
0.365497723,0
1.402609798,0
0.602781829,0
0.442777481,0
0.728231981,0
0.633101372,0
0.170564256,0
0.290259585,0
0.536295613,0
0.612836408,0
0.71897898,0
0.495499972,0
0.559500424,0
0.862759174,0
0.518072585,0
1.894613263,0
0.510355653,0
1.245116875,0
0.779164403,0
0.629850844,0
0.714108389,1
0.631481617,1
1.149779648,1
0.412674144,1
0.499958927,1
0.608018123,1
0.249894154,1
1.13097239,1
2.013802879,1
1.418529278,1
0.876314598,1
0.336247274,1
1.270477152,1
1.394313704,1
0.542977722,1
1.494794967,1
0.468613674,1
0.454080953,1
0.724828825,1
1.267162223,1
2.011497176,1
1.081183261,1
0.922583571,1
0.896211622,1
0.895380111,1
1.794924057,1
0.294686463,1
0.696685125,1
0.393916984,1
0.777086651,1
1.494819717,1
0.905668943,1
1.04728611,1
1.279099967,1
1.112041319,1
0.792359581,1
1.133411642,1
1.316738785,1
0.862759174,1
1.81882198,1
2.148956436,1
0.883798178,1
1.38425455,1
1.938453217,1
1.009451685,1
2.184375932,1
2.173199464,1
1.273112681,1
1.562415197,1
1.90021508,1
2.634314759,1
1.364965179,1
1.357706891,1
0.895480909,1
0.646944327,1
1.267191525,1
2.085494398,1
2.622109741,1
1.325663417,1
1.214971187,1
1.711136334,1
0.894915525,1
0.63222415,1
2.239227056,1
1.020549672,1
2.194497662,1
1.401615856,1
1.738545917,1
0.645597497,1
0.248831366,1
0.796560869,1
0.900221861,1
3.09287722,1
1.185117041,1
0.568130784,1
1.631283996,1
1.020549672,1
1.415441773,1
1.503189198,1
0.957496137,1
1.150626474,1
0.156109419,1
2.617017251,1
1.489322613,1
2.331807674,1
1.649553475,1
1.940122832,1
1.408569114,1
0.83551549,1
1.214765018,1
2.163717615,1
0.500207446,1
1.466063148,1
0.613812895,1
1.247610744,1
1.551294752,1
0.785359164,1
2.120578796,1
0.839217366,1
1.397939342,1
0.670315845,1
1.628410483,1
1.267447944,1
2.190536802,1
1.136589058,1
0.674678694,1
1.12710403,1
0.849199006,0
0.602873515,0
0.858692714,0
0.616342331,0
0.408045982,0
0.320854987,0
0.46742913,0
0.527800169,0
0.780975633,0
1.034047187,0
1.327162939,0
0.55710249,0
1.23940829,0
0.577965154,0
0.351531683,0
1.763481474,0
1.270070068,0
0.873794796,0
0.482591906,0
0.748773869,0
0.765928018,0
1.27958444,0
0.665208998,0
0.554636391,0
1.149572778,0
0.78914539,0
1.467663445,0
0.542907596,0
1.728040701,0
0.683396329,0
0.652029306,0
0.458904841,0
0.952498027,0
1.16416417,0
0.840622984,0
0.426140832,0
0.955503338,0
0.918682525,0
1.132987816,0
0.353343454,0
0.349809514,0
0.510824058,0
0.420636461,0
0.289607383,0
0.366880675,0
0.953593594,0
0.428249452,0
0.632047417,0
0.406211874,0
0.606674227,0
1.04134116,0
0.589134246,0
0.65401116,0
0.762724886,0
0.706630149,0
0.759261668,0
0.210052909,0
0.546309338,0
0.766601215,0
0.817429884,0
0.933277296,0
0.569774242,0
1.190355106,0
0.733295724,0
0.633780627,0
1.172295676,0
0.963659643,0
0.588489556,0
0.443719967,0
1.047943978,0
0.132688353,0
0.717754557,0
0.780688101,0
0.915324724,0
1.458767696,0
1.536749697,0
0.706242393,0
0.898874575,0
1.399636654,0
0.953385287,0
0.306520199,0
0.836508288,0
1.783555667,0
1.039588794,0
0.301917384,0
0.708489683,0
1.585067458,0
0.388364596,0
1.373071675,0
0.568562917,0
0.993450153,0
1.568699359,0
0.830149636,0
0.52335846,0
1.00309034,0
0.343442439,0
0.773061726,0
0.294671532,0
0.634513314,0
0.453148236,0
0.854841793,0
0.89851115,0
0.290675323,0
1.055075962,0
1.525560492,0
0.385998296,0
1.275045107,0
0.865820814,0
0.528797548,0
0.392988119,0
0.628668686,0
0.785217309,0
0.764870164,0
0.5252472,0
0.386306617,0
0.870209019,0
1.351159732,0
0.926094992,0
1.379751483,0
0.607911684,0
0.719448881,0
2.004269892,0
0.95639637,0
0.566501948,0
0.889745213,0
0.896810187,0
1.163824298,0
1.773779613,0
1.002757688,0
1.052374402,0
1.638092352,0
0.622603607,0
1.496051996,0
1.489799335,0
1.001649034,0
0.625878553,0
0.440277561,0
0.603972735,0
0.749415419,0
0.421325001,0
0.156794857,0
0.388557661,0
1.140613304,0
1.549762237,0
0.875104282,0
0.500971572,0
1.032181025,0
1.06908622,0
0.518395231,0
0.796481306,0
0.799001738,0
0.569415826,0
1.497010304,0
1.746223968,0
0.796406512,0
1.641863391,0
0.676581038,0
1.418116186,0
0.850730242,0
0.985835194,0
0.527371459,0
0.590415458,0
0.744969687,0
0.745938213,0
0.803003275,0
0.662051197,0
1.029872091,0
0.785182265,0
1.175292942,0
0.967004693,0
0.362659736,0
1.567617082,0
1.172528609,0
0.733559164,0
1.023691559,0
1.360729458,0
0.325022869,0
1.441224938,0
0.350706268,0
0.505592943,0
0.425829879,0
1.069398532,0
0.640641962,0
0.821177196,0
0.84755293,0
0.690691906,0
0.426854339,0
0.517235076,0
0.603810945,0
0.816623196,0
0.53672258,0
1.322598378,0
0.24969184,0
0.623906527,0
0.652917074,0
0.255106686,0
1.166770957,0
0.55934121,0
0.948842402,0
0.583178943,0
1.029190296,0
1.058211,0
0.777492804,0
0.86435083,0
0.796257003,0
0.782685085,0
1.060657876,0
0.88185041,0
0.568305047,0
1.135303617,0
1.100753655,0
0.25541233,0
0.657121525,0
0.536986499,0
1.625351492,0
1.107954399,0
1.721528194,0
1.143862349,0
1.112828765,0
1.239181419,0
0.412344885,0
1.106830217,0
0.998024754,0
0.67568841,0
0.61009277,0
0.340306068,0
0.834268052,0
0.566496581,0
0.929404065,0
0.960007301,0
0.241002166,0
0.651193841,0
1.57394891,0
0.568663251,0
0.419578885,0
1.202551045,0
0.614028759,0
1.048420945,0
0.541825076,0
0.699377839,0
0.808380856,0
1.628571467,0
1.393108532,0
0.623037972,0
1.689377092,0
1.463654407,0
1.040439365,0
0.405343139,0
0.799516841,0
0.802619929,0
0.917234749,0
0.312865014,0
0.660193797,0
1.992696816,0
0.7958584,0
0.654364654,0
0.4281528,0
0.842365672,0
1.063967385,0
0.678611246,0
0.823485034,0
0.866887192,0
0.89851092,0
1.025430824,0
0.563158439,0
0.804703301,0
0.711509537,0
0.670569821,0
0.681732556,0
0.805572049,0
1.196748461,0
0.357129834,0
1.515856293,0
0.182156398,0
1.610560409,1
0.755828209,1
0.652201461,1
0.703693656,1
0.294369096,1
0.506967337,1
0.279533962,1
1.202879786,1
1.370722961,1
1.135078572,1
0.901509733,1
1.029447888,1
0.800017937,1
0.482747763,1
2.066146576,1
1.553374943,1
0.498930308,1
0.639344778,1
0.529771513,1
0.8436807,1
0.405343139,1
1.09813193,1
1.303974378,1
0.815281239,1
0.8177415,1
1.109171033,1
0.75824686,1
0.188460391,1
0.614588961,1
1.10229859,1
0.814294171,1
0.428610742,1
0.429410345,1
0.70856604,1
0.411281313,1
0.939038079,1
1.044502873,1
0.956096412,1
1.02597074,1
0.568989232,1
1.096789064,1
1.994130847,1
0.746493577,1
1.251048971,1
1.158148985,1
0.691564492,1
1.768412202,1
0.839017734,1
1.06521789,1
1.41897113,1
1.391241897,1
0.577085595,1
0.261836742,1
0.116710268,1
1.377198061,1
0.700725457,1
2.524926671,1
0.448411952,1
1.869192234,1
1.136342125,1
0.859347822,1
1.332426583,1
1.489677477,1
0.883784577,1
1.535193822,1
1.352933164,1
1.275398317,1
0.628273924,1
1.155191124,1
1.063967385,1
1.23452559,1
1.937647077,1
1.078888735,1
0.838709711,1
1.421308065,1
0.395221566,1
1.358328904,1
1.813400875,1
1.085425973,1
1.745452027,1
2.361767605,1
1.299281086,1
0.648929824,1
1.051043553,1
0.236665575,1
0.799961431,1
0.870055181,1
1.483786463,1
2.038695723,1
1.464766353,1
1.057081692,1
1.668090193,1
0.759967542,1
1.98389652,1
0.602685039,1
1.880957813,1
1.259495286,1
1.431005596,1
0.97761022,1
2.071163818,1
0.790740647,1
1.932150041,1
0.482161699,1
1.335393796,1
1.001777072,1
1.00837855,1
1.244344126,1
0.694089888,1
2.232768475,1
0.590906959,1
1.36744914,1
0.937560399,1
0.398372713,1
1.679346152,1
2.454276182,1
1.989163571,1
0.969980609,1
1.462672063,1
1.108524221,1
0.485305733,1
2.665133268,1
0.27998572,1
0.283780171,1
2.241748349,1
0.786550647,1
1.459264528,1
1.388752388,1
1.275185122,1
1.336430403,1
0.897539477,1
2.349041173,1
0.843447488,1
2.366851329,1
1.516754067,1
1.600828028,1
2.498237483,1
1.887900994,0
0.458180408,0
0.814004044,0
0.862490019,0
1.295932046,0
1.375245206,0
0.34051024,0
0.889279901,0
1.22844085,0
0.369248983,0
0.440222221,0
1.231303717,0
0.73028861,0
0.734073478,0
1.379278117,0
1.165058489,0
0.493162755,0
0.996646233,0
1.17830957,0
1.100712835,0
0.891909153,0
0.535718196,0
0.97195468,0
1.151174809,0
0.560865278,0
0.658129884,0
0.387690288,0
0.750618789,0
0.857857335,0
1.1578601,0
1.087490287,0
1.166672331,0
1.406792949,0
1.214612725,0
0.524582604,0
0.909321491,0
1.21633405,0
0.797876051,0
1.403313208,0
0.521388202,0
0.649015489,0
1.214262311,0
1.433401321,0
0.718061461,0
1.189654118,0
0.585311487,0
1.279365457,0
0.269444785,0
0.382742324,0
0.934251783,0
0.931887457,0
0.79091763,0
1.207855827,0
0.487809026,0
1.104775336,0
1.016046637,0
0.211626955,0
1.039622213,0
0.826436081,0
0.607705176,0
0.730690132,0
0.105275121,0
0.330659411,0
0.455377065,0
0.999441977,0
1.066326313,0
1.448077408,0
0.646881536,0
0.458811268,0
2.092498502,0
0.279732603,0
1.051924379,0
0.739058316,0
0.841258546,0
0.385242321,0
0.344385251,0
0.571130373,0
0.218861431,0
1.41897113,0
0.697314353,0
0.642504541,0
0.568305047,0
1.385201672,0
0.894195811,0
0.345215325,0
1.056589011,0
0.5942162,0
0.243419545,0
0.500174629,0
0.07860303,0
0.696858426,0
0.554194699,0
1.116335607,0
0.567421333,0
0.919041383,0
1.387565426,0
0.217770111,0
1.04978961,0
0.312434901,0
1.418116186,0
1.117220867,0
0.670780262,0
0.86529349,0
0.997682362,0
0.662457371,0
0.388753924,0
0.9847417,0
0.294551775,0
0.305478242,0
0.902850552,0
0.659093321,0
1.080869305,0
0.4334301,0
0.581345723,0
0.345288574,0
0.540499886,0
0.776022161,0
0.168274253,0
1.304833231,0
0.439275863,0
0.518383811,0
0.884744299,0
0.28067718,0
1.239801027,0
0.612355932,0
0.410592658,0
0.254225622,0
0.865628344,0
0.665612074,0
0.784083543,0
1.042069452,0
0.213241751,0
0.422590847,0
0.755461323,0
1.590498868,0
1.198295138,0
1.266716348,0
1.018264895,0
0.688961547,0
0.989254789,0
0.568305047,0
1.714636418,0
1.142275199,0
0.75377284,0
0.456445359,0
0.629456681,0
0.765046011,0
0.679037289,0
1.08830452,0
0.779051835,0
0.681475542,0
1.155606619,0
